NGA__NY.GDP.PCAP.CD,2200
NLD__NY.GDP.PCAP.CD,57200
NOR__NY.GDP.PCAP.CD,106800
POL__NY.GDP.PCAP.CD,18400
SWE__NY.GDP.PCAP.CD,55770
USA__NY.GDP.PCAP.CD,76400
BRA__SP.DYN.LE00.IN,73.5
CAN__SP.DYN.LE00.IN,81.7
CHN__SP.DYN.LE00.IN,78.0
DEU__SP.DYN.LE00.IN,80.9
DNK__SP.DYN.LE00.IN,81.5
EST__SP.DYN.LE00.IN,78.0
FIN__SP.DYN.LE00.IN,81.5
FRA__SP.DYN.LE00.IN,82.5
GBR__SP.DYN.LE00.IN,80.9
IND__SP.DYN.LE00.IN,67.7
ISL__SP.DYN.LE00.IN,83.0
JPN__SP.DYN.LE00.IN,84.5
KEN__SP.DYN.LE00.IN,63.5
KOR__SP.DYN.LE00.IN,83.5
NGA__SP.DYN.LE00.IN,54.0
NLD__SP.DYN.LE00.IN,81.5
NOR__SP.DYN.LE00.IN,83.2
POL__SP.DYN.LE00.IN,76.5
SWE__SP.DYN.LE00.IN,83.0
USA__SP.DYN.LE00.IN,77.5
BRA__AG.SRF.TOTL.K2,8515770
CAN__AG.SRF.TOTL.K2,9984670
CHN__AG.SRF.TOTL.K2,9596960
DEU__AG.SRF.TOTL.K2,357580
DNK__AG.SRF.TOTL.K2,42930
EST__AG.SRF.TOTL.K2,45340
FIN__AG.SRF.TOTL.K2,338440
FRA__AG.SRF.TOTL.K2,551700
GBR__AG.SRF.TOTL.K2,243610
IND__AG.SRF.TOTL.K2,3287260
ISL__AG.SRF.TOTL.K2,103000
JPN__AG.SRF.TOTL.K2,377970
KEN__AG.SRF.TOTL.K2,580370
KOR__AG.SRF.TOTL.K2,100210
NGA__AG.SRF.TOTL.K2,923770
NLD__AG.SRF.TOTL.K2,41850
NOR__AG.SRF.TOTL.K2,323800
POL__AG.SRF.TOTL.K2,312680
SWE__AG.SRF.TOTL.K2,447420
USA__AG.SRF.TOTL.K2,9372610
BRA__SP.DYN.IMRT.IN,12.4
CAN__SP.DYN.IMRT.IN,4.0
CHN__SP.DYN.IMRT.IN,5.5
DEU__SP.DYN.IMRT.IN,3.0
DNK__SP.DYN.IMRT.IN,3.0
EST__SP.DYN.IMRT.IN,2.0
FIN__SP.DYN.IMRT.IN,1.8
FRA__SP.DYN.IMRT.IN,3.4
GBR__SP.DYN.IMRT.IN,3.6
IND__SP.DYN.IMRT.IN,25.5
ISL__SP.DYN.IMRT.IN,1.5
JPN__SP.DYN.IMRT.IN,1.7
KEN__SP.DYN.IMRT.IN,28.0
KOR__SP.DYN.IMRT.IN,2.5
NGA__SP.DYN.IMRT.IN,58.0
NLD__SP.DYN.IMRT.IN,3.2
NOR__SP.DYN.IMRT.IN,1.8
POL__SP.DYN.IMRT.IN,3.8
SWE__SP.DYN.IMRT.IN,1.9
USA__SP.DYN.IMRT.IN,5.4
BRA__SL.UEM.TOTL.ZS,9.3
CAN__SL.UEM.TOTL.ZS,5.3
CHN__SL.UEM.TOTL.ZS,4.8
DEU__SL.UEM.TOTL.ZS,3.1
DNK__SL.UEM.TOTL.ZS,4.5
EST__SL.UEM.TOTL.ZS,5.7
FIN__SL.UEM.TOTL.ZS,6.8
FRA__SL.UEM.TOTL.ZS,7.3
GBR__SL.UEM.TOTL.ZS,3.7
IND__SL.UEM.TOTL.ZS,7.3
ISL__SL.UEM.TOTL.ZS,3.8
JPN__SL.UEM.TOTL.ZS,2.6
KEN__SL.UEM.TOTL.ZS,5.7
KOR__SL.UEM.TOTL.ZS,2.9
NGA__SL.UEM.TOTL.ZS,4.1
NLD__SL.UEM.TOTL.ZS,3.5
NOR__SL.UEM.TOTL.ZS,3.2
POL__SL.UEM.TOTL.ZS,2.9
SWE__SL.UEM.TOTL.ZS,7.5
USA__SL.UEM.TOTL.ZS,3.6
BRA__IT.NET.USER.ZS,81
CAN__IT.NET.USER.ZS,93
CHN__IT.NET.USER.ZS,75
DEU__IT.NET.USER.ZS,91
DNK__IT.NET.USER.ZS,98
EST__IT.NET.USER.ZS,91
FIN__IT.NET.USER.ZS,94
FRA__IT.NET.USER.ZS,85
GBR__IT.NET.USER.ZS,96
IND__IT.NET.USER.ZS,46
ISL__IT.NET.USER.ZS,99
JPN__IT.NET.USER.ZS,83
KEN__IT.NET.USER.ZS,32
KOR__IT.NET.USER.ZS,97
NGA__IT.NET.USER.ZS,38
NLD__IT.NET.USER.ZS,95
NOR__IT.NET.USER.ZS,99
POL__IT.NET.USER.ZS,87
SWE__IT.NET.USER.ZS,96
USA__IT.NET.USER.ZS,91
BRA__SP.URB.TOTL.IN.ZS,87.7
CAN__SP.URB.TOTL.IN.ZS,81.9
CHN__SP.URB.TOTL.IN.ZS,64.7
DEU__SP.URB.TOTL.IN.ZS,77.5
DNK__SP.URB.TOTL.IN.ZS,88.2
EST__SP.URB.TOTL.IN.ZS,69.5
FIN__SP.URB.TOTL.IN.ZS,85.6
FRA__SP.URB.TOTL.IN.ZS,81.3
GBR__SP.URB.TOTL.IN.ZS,84.2
IND__SP.URB.TOTL.IN.ZS,36.0
ISL__SP.URB.TOTL.IN.ZS,93.8
JPN__SP.URB.TOTL.IN.ZS,91.9
KEN__SP.URB.TOTL.IN.ZS,28.6
KOR__SP.URB.TOTL.IN.ZS,81.4
NGA__SP.URB.TOTL.IN.ZS,53.5
NLD__SP.URB.TOTL.IN.ZS,92.8
NOR__SP.URB.TOTL.IN.ZS,83.0
POL__SP.URB.TOTL.IN.ZS,60.0
SWE__SP.URB.TOTL.IN.ZS,88.4
USA__SP.URB.TOTL.IN.ZS,83.1
BRA__AG.LND.FRST.ZS,59.4
CAN__AG.LND.FRST.ZS,38.7
CHN__AG.LND.FRST.ZS,23.3
DEU__AG.LND.FRST.ZS,31.8
DNK__AG.LND.FRST.ZS,15.7
EST__AG.LND.FRST.ZS,52.0
FIN__AG.LND.FRST.ZS,73.7
FRA__AG.LND.FRST.ZS,31.4
GBR__AG.LND.FRST.ZS,13.2
IND__AG.LND.FRST.ZS,24.3
ISL__AG.LND.FRST.ZS,0.5
JPN__AG.LND.FRST.ZS,68.4
KEN__AG.LND.FRST.ZS,6.1
KOR__AG.LND.FRST.ZS,63.0
NGA__AG.LND.FRST.ZS,23.6
NLD__AG.LND.FRST.ZS,11.2
NOR__AG.LND.FRST.ZS,33.5
POL__AG.LND.FRST.ZS,31.0
SWE__AG.LND.FRST.ZS,68.4
USA__AG.LND.FRST.ZS,33.9
BRA__SH.XPD.CHEX.PC.CD,720
CAN__SH.XPD.CHEX.PC.CD,5800
CHN__SH.XPD.CHEX.PC.CD,670
DEU__SH.XPD.CHEX.PC.CD,6900
DNK__SH.XPD.CHEX.PC.CD,7200
EST__SH.XPD.CHEX.PC.CD,2000
FIN__SH.XPD.CHEX.PC.CD,5400
FRA__SH.XPD.CHEX.PC.CD,5600
GBR__SH.XPD.CHEX.PC.CD,5200
IND__SH.XPD.CHEX.PC.CD,73
ISL__SH.XPD.CHEX.PC.CD,6500
JPN__SH.XPD.CHEX.PC.CD,4200
KEN__SH.XPD.CHEX.PC.CD,95
KOR__SH.XPD.CHEX.PC.CD,3400
NGA__SH.XPD.CHEX.PC.CD,80
NLD__SH.XPD.CHEX.PC.CD,6700
NOR__SH.XPD.CHEX.PC.CD,8500
POL__SH.XPD.CHEX.PC.CD,1400
SWE__SH.XPD.CHEX.PC.CD,6700
USA__SH.XPD.CHEX.PC.CD,12900
BRA__EN.GHG.CO2.PC.CE.AR5,2.2
CAN__EN.GHG.CO2.PC.CE.AR5,14.5
CHN__EN.GHG.CO2.PC.CE.AR5,8.0
DEU__EN.GHG.CO2.PC.CE.AR5,8.1
DNK__EN.GHG.CO2.PC.CE.AR5,5.3
EST__EN.GHG.CO2.PC.CE.AR5,9.5
FIN__EN.GHG.CO2.PC.CE.AR5,7.0
FRA__EN.GHG.CO2.PC.CE.AR5,4.5
GBR__EN.GHG.CO2.PC.CE.AR5,4.6
IND__EN.GHG.CO2.PC.CE.AR5,1.9
ISL__EN.GHG.CO2.PC.CE.AR5,5.8
JPN__EN.GHG.CO2.PC.CE.AR5,8.4
KEN__EN.GHG.CO2.PC.CE.AR5,0.4
KOR__EN.GHG.CO2.PC.CE.AR5,11.5
NGA__EN.GHG.CO2.PC.CE.AR5,0.6
NLD__EN.GHG.CO2.PC.CE.AR5,7.7
NOR__EN.GHG.CO2.PC.CE.AR5,6.8
POL__EN.GHG.CO2.PC.CE.AR5,7.8
SWE__EN.GHG.CO2.PC.CE.AR5,3.5
USA__EN.GHG.CO2.PC.CE.AR5,13.9
